Browser,URL,Title,Visit Count,Last Visit Time
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=250905&cmid=1255&page=6,Array basics - FTO (page 7 of 15) | SIET - LMS,1,2025-09-08 13:43:07.461645
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=250905&cmid=1255&page=5,Array basics - FTO (page 6 of 15) | SIET - LMS,1,2025-09-08 13:42:51.025361
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=250905&cmid=1255&page=4,Array basics - FTO (page 5 of 15) | SIET - LMS,1,2025-09-08 13:42:05.352985
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=250905&cmid=1255&page=3,Array basics - FTO (page 4 of 15) | SIET - LMS,1,2025-09-08 13:41:40.342545
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=250905&cmid=1255&page=2,Array basics - FTO (page 3 of 15) | SIET - LMS,1,2025-09-08 13:41:28.675055
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=250905&cmid=1255&page=1,Array basics - FTO (page 2 of 15) | SIET - LMS,1,2025-09-08 13:41:17.203954
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=250905&cmid=1255,Array basics - FTO (page 1 of 15) | SIET - LMS,1,2025-09-08 13:39:58.221864
Edge,http://110.172.151.102/mod/url/view.php?id=1254,2028_OOPS_JAVA: Array - Video | SIET - LMS,1,2025-09-08 13:39:49.578001
Edge,http://110.172.151.102/course/section.php?id=298,Section: Hashing Techniques | 2028 - Advanced Data Structures Course | SIET - LMS,1,2025-09-08 13:39:22.842906
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=236368&cmid=1141,DS Hashing Quiz: Attempt review | SIET - LMS,3,2025-09-08 13:32:06.714753
Edge,https://www.linkedin.com/notifications/?filter=all,Notifications | LinkedIn,5,2025-09-07 14:14:05.418137
Edge,https://www.linkedin.com/feed/,"LinkedIn Login, Sign in | LinkedIn",16,2025-09-07 14:13:56.721329
Edge,https://www.linkedin.com/in/dhaya05/,(41) Dhayalan k | LinkedIn,19,2025-09-07 14:13:41.930804
Edge,https://www.linkedin.com/in/dhaya05/edit/forms/next-action/premium-upsell-about-card/,(25) Dhayalan k | LinkedIn,1,2025-09-07 14:13:37.519515
Edge,https://www.linkedin.com/in/dhaya05/edit/forms/summary/new/?profileFormEntryPoint=PROFILE_SECTION,(25) Dhayalan k | LinkedIn,1,2025-09-07 14:13:29.970614
Edge,https://www.linkedin.com/in/dhaya05/recent-activity/all/,(25) Activity | Dhayalan k | LinkedIn,1,2025-09-07 14:08:42.872649
Edge,https://www.credly.com/badges/7601d05e-26dc-437b-b23c-d61fde138625/linked_in_profile,CRUD Operations in MongoDB - Credly,1,2025-09-07 14:08:27.856561
Edge,https://www.linkedin.com/in/dhaya05/edit/forms/intro/new/?profileFormEntryPoint=PROFILE_SECTION,Dhayalan k | LinkedIn,2,2025-09-07 14:06:59.587868
Edge,https://github.com/Dhayalan-05/PROJECTS/blob/main/App.java,PROJECTS/App.java at main · Dhayalan-05/PROJECTS,5,2025-09-07 14:06:16.814665
Edge,https://github.com/Dhayalan-05/PROJECTS,Dhayalan-05/PROJECTS: My learnings are developed into a projects in this repository..,10,2025-09-07 14:06:10.431002
Edge,https://www.linkedin.com/in/dhaya05/details/featured/,(25) Featured | Dhayalan k | LinkedIn,2,2025-09-07 14:05:58.901193
Edge,https://www.linkedin.com/in/dhaya05/details/featured/edit/media/,(25) Featured | Dhayalan k | LinkedIn,1,2025-09-07 14:05:19.616898
Edge,https://www.linkedin.com/profile/resume-to-profile/flow/,Profile setup with resume | LinkedIn,2,2025-09-07 14:02:45.276917
Edge,https://www.linkedin.com/dashboard/,(25) LinkedIn,1,2025-09-07 13:54:08.234206
Edge,https://www.linkedin.com/public-profile/settings?trk=d_flagship3_profile_self_view_public_profile,Edit your public profile | LinkedIn,1,2025-09-07 13:53:09.723577
Edge,https://github.com/Dhayalan-05/PROJECTS#,Dhayalan-05/PROJECTS: My learnings are developed into a projects in this repository..,3,2025-09-07 13:50:05.969553
Edge,https://chatgpt.com/c/68bd8d07-ada8-8329-a158-59a197f8722d,Copy repository link,1,2025-09-07 13:47:47.054143
Edge,https://github.com/Dhayalan-05/PROJECTS/projects?query=is%3Aopen,Projects · PROJECTS,1,2025-09-07 13:41:27.538479
Edge,https://github.com/copilot,New conversation · GitHub Copilot,1,2025-09-07 13:28:05.007522
Edge,https://github.com/new,New repository,9,2025-09-07 13:26:31.504098
Edge,https://github.com/Dhayalan-05?tab=repositories,Your Repositories,7,2025-09-07 13:26:27.021902
Edge,https://chatgpt.com/c/68bd8776-b91c-8332-8c11-4487709e197e,Share repo on LinkedIn,1,2025-09-07 13:24:26.429670
Edge,https://chatgpt.com/c/68bd694d-f728-832d-8349-2d6bdbd01ac7,Telemedicine architecture diagram,1,2025-09-07 13:23:48.600221
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248585&cmid=1251&mdlscrollto=456.66668701171875,for loop - programs 1 (page 1 of 4) | SIET - LMS,1,2025-09-05 08:59:11.734770
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248585&cmid=1251&mdlscrollto=692.2222290039062,for loop - programs 1 (page 1 of 4) | SIET - LMS,2,2025-09-05 08:53:44.794373
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248585&cmid=1251&mdlscrollto=504.4444580078125,for loop - programs 1 (page 1 of 4) | SIET - LMS,1,2025-09-05 08:53:15.360210
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248585&cmid=1251&mdlscrollto=585.5555419921875,for loop - programs 1 (page 1 of 4) | SIET - LMS,1,2025-09-05 08:52:50.131461
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248585&cmid=1251,for loop - programs 1 (page 1 of 4) | SIET - LMS,1,2025-09-05 08:47:40.030020
Edge,http://110.172.151.102/mod/quiz/view.php?id=1251,2028_OOPS_JAVA: for loop - programs 1 | SIET - LMS,6,2025-09-05 08:47:38.085938
Edge,http://110.172.151.102/mod/quiz/view.php?id=1250,2028_OOPS_JAVA: nested for loop - fto | SIET - LMS,5,2025-09-05 08:47:30.015414
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=248577&cmid=1250,nested for loop - fto: Attempt review | SIET - LMS,1,2025-09-05 08:46:58.844179
Edge,http://110.172.151.102/mod/quiz/summary.php?attempt=248577&cmid=1250,nested for loop - fto: Attempt summary | SIET - LMS,1,2025-09-05 08:46:51.049332
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=9,nested for loop - fto (page 10 of 10) | SIET - LMS,1,2025-09-05 08:46:20.578878
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=8,nested for loop - fto (page 9 of 10) | SIET - LMS,1,2025-09-05 08:45:57.996059
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=7,nested for loop - fto (page 8 of 10) | SIET - LMS,1,2025-09-05 08:45:42.027521
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=6,nested for loop - fto (page 7 of 10) | SIET - LMS,1,2025-09-05 08:45:30.046545
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=5,nested for loop - fto (page 6 of 10) | SIET - LMS,1,2025-09-05 08:45:13.630117
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=4,nested for loop - fto (page 5 of 10) | SIET - LMS,1,2025-09-05 08:44:58.260591
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=3,nested for loop - fto (page 4 of 10) | SIET - LMS,1,2025-09-05 08:44:26.108158
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=2,nested for loop - fto (page 3 of 10) | SIET - LMS,1,2025-09-05 08:43:55.340898
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250&page=1,nested for loop - fto (page 2 of 10) | SIET - LMS,1,2025-09-05 08:43:30.615682
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=248577&cmid=1250,nested for loop - fto (page 1 of 10) | SIET - LMS,1,2025-09-05 08:42:37.342620
Edge,http://110.172.151.102/LMS/index.html?errorcode=3,SIET-LMS - Login,1,2025-09-05 08:41:08.440076
Edge,https://chatgpt.com/c/68ba85f4-f680-8331-891a-afa7a803f615,About ChatGPT,4,2025-09-05 07:32:52.989350
Edge,https://chatgpt.com/c/68ba8a5c-57a0-8332-aa81-82a75d315290,Study of data structures,4,2025-09-05 07:31:41.919083
Edge,https://chatgpt.com/c/68ba909a-1a3c-8329-a33d-cfa28b3266e0,Song lyrics assistance,1,2025-09-05 07:26:25.236166
Edge,https://chatgpt.com/c/68b92ab7-7f8c-8326-b7fa-493fffe7de60,Output explanation,1,2025-09-05 06:40:37.882366
Edge,https://www.google.com/search?sca_esv=b2c6ee92b0af8145&sxsrf=AE3TifPwF8XK6_gJ4GJlFzkanr_a-BdIZg:1757053484820&q=online+c+compiler&source=lnms&fbs=AIIjpHxCtmkhHKu27CW9pNYJlh4RjL2XNN7H2eGEwe1vRehTgx2PNlKqSsUGSlpdjHDY7h78dYWNpI-Nc023idAsZIZEu4GqRKI-ruhO8zN_iMD4mDazQH-Z2chiOYQA-D8k7pPDAWmaOT-VF9OhA_yM4yoH9OUm4kvPegceYJ2qvFJeWVAUL04yw9t3vEQSJzKn0OpIFNXjUazAmMJ8l9-yrMNgTKUWy5oXr2V-hHN0tUEMvosDbWY&sa=X&ved=2ahUKEwjGrMGm_sCPAxUvamwGHY85HC8Q0pQJegQIChAB&biw=1366&bih=641&dpr=1,online c compiler - Google Search,1,2025-09-05 06:24:44.561162
Edge,https://www.google.com/search?sca_esv=b2c6ee92b0af8145&sxsrf=AE3TifN-JSXdDx6OAoR-DxMSP8yqjpA2eg:1757053344584&udm=2&fbs=AIIjpHxU7SXXniUZfeShr2fp4giZ1Y6MJ25_tmWITc7uy4KIemkjk18Cn72Gp24fGkjjh6zx5r9-tqg6OrBVOwHghPIhPvquPADFA24QJT-Bzhg0sdEv2AZEe6DYcOhCUJtLB-iO984S0Kq5uVoNz4AXOe5Fk4ovmjunjYBrDuiyy-RFLXXqQ_aHha9w5vi8_hvW1mh8YDD4M8Eos_9lYRnYP6S8XlufHQ&q=online+c+compiler&sa=X&ved=2ahUKEwi469Hj_cCPAxVuR2wGHR7uOLQQtKgLegQIJRAB,online c compiler - Google Search,2,2025-09-05 06:24:40.300643
Edge,https://www.google.com/search?q=online+c+compiler&oq=onl&gs_lcrp=EgZjaHJvbWUqCggFEAAYsQMYgAQyBggAEEUYOTINCAEQABiDARixAxiABDIQCAIQLhjHARixAxjRAxiABDIKCAMQABixAxiABDIKCAQQABixAxiABDIKCAUQABixAxiABDIKCAYQABixAxiABDIGCAcQRRg80gEJMTAyNThqMGo3qAIIsAIB8QWvDQK_Bv7wvQ&sourceid=chrome&ie=UTF-8,online c compiler - Google Search,1,2025-09-05 06:22:17.895697
Edge,https://sourceforge.net/projects/xampp/,XAMPP download | SourceForge.net,1,2025-09-03 08:55:45.434578
Edge,https://sourceforge.net/projects/xampp/postdownload,XAMPP download | SourceForge.net,1,2025-09-03 08:55:25.167932
Edge,https://sourceforge.net/projects/xampp/files/XAMPP%20Windows/8.2.12/xampp-windows-x64-8.2.12-0-VS16-installer.exe,Download xampp-windows-x64-8.2.12-0-VS16-installer.exe (XAMPP),1,2025-09-03 08:55:03.544588
Edge,https://sourceforge.net/projects/xampp/files/XAMPP%20Windows/8.2.12/xampp-windows-x64-8.2.12-0-VS16-installer.exe/,Download xampp-windows-x64-8.2.12-0-VS16-installer.exe (XAMPP),1,2025-09-03 08:55:03.544588
Edge,https://sourceforge.net/projects/xampp/files/XAMPP%20Windows/8.2.12/xampp-windows-x64-8.2.12-0-VS16-installer.exe/download,Download xampp-windows-x64-8.2.12-0-VS16-installer.exe (XAMPP),1,2025-09-03 08:55:03.544588
Edge,https://www.apachefriends.org/download_success.html,XAMPP Download Success,1,2025-09-03 08:55:01.801877
Edge,https://www.bing.com/search?q=XAMPP&filters=ufn%3a%22XAMPP%22+sid%3a%226995a82e-44f6-834b-fc50-cf09097c756c%22&asbe=AS&form=WNSGPH&qs=MB&cvid=36ab32800bf8467aa24ae633b0df1e91&pq=x&cc=IN&setlang=en-US&nclid=3920C0AF4CEC31BBB99A293DD8F85A07&ts=1756889686071&wsso=Moderate&PC=WSBQUF,XAMPP - Search,3,2025-09-03 08:54:53.301435
Edge,https://www.bing.com/?form=SPHPRE1&bbtnserp=1&bbtnfrm=WNSGPH,XAMPP - Search,1,2025-09-03 08:54:53.290910
Edge,https://www.apachefriends.org/download.html?/,Download XAMPP,1,2025-09-03 08:54:52.966574
Edge,https://www.bing.com/ck/a?!&&p=12989dfd4aa00012f5c603bb0295479c58f6f3c3ed749a46a1aae5a64d37a605JmltdHM9MTc1Njg1NzYwMA&ptn=3&ver=2&hsh=4&fclid=346cdbda-ee5f-6fc0-0db8-cdc1eff26e7e&psq=XAMPP&u=a1aHR0cHM6Ly93d3cuYXBhY2hlZnJpZW5kcy5vcmcvZG93bmxvYWQuaHRtbD8v&ntb=1,www.bing.com,1,2025-09-03 08:54:51.990345
Edge,https://www.bing.com/search?q=XAMPP&filters=ufn%3a%22XAMPP%22+sid%3a%226995a82e-44f6-834b-fc50-cf09097c756c%22&asbe=AS&form=WNSGPH&qs=MB&cvid=36ab32800bf8467aa24ae633b0df1e91&pq=x&cc=IN&setlang=en-US&nclid=3920C0AF4CEC31BBB99A293DD8F85A07&ts=1756889686071&nclidts=1756889686&tsms=071&wsso=Moderate&PC=WSBQUF,XAMPP - Search,1,2025-09-03 08:54:47.664173
Edge,file:///C:/Users/ADMIN/Desktop/practice/javascript.html,javascript.html,2,2025-09-02 14:28:51.483830
Edge,https://github.com/Dhayalan-05/tool/blob/base/prototype,tool/prototype at base · Dhayalan-05/tool,8,2025-09-02 13:14:19.480086
Edge,https://github.com/Dhayalan-05/tool/blob/main/prototype,tool/prototype at main · Dhayalan-05/tool,13,2025-09-02 13:14:00.017265
Edge,file:///C:/Users/ADMIN/Desktop/clg-project/base%20paper.pdf,base paper.pdf,4,2025-08-30 10:47:35.936003
Edge,file:///C:/Users/ADMIN/AppData/Local/Microsoft/Windows/INetCache/IE/KK78XC7A/109_47S_BE_5487_copy[1].pdf,109_47S_BE_5487_copy[1].pdf,1,2025-08-30 09:54:57.822302
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=241735&cmid=1251,for loop - programs 1: Attempt review | SIET - LMS,3,2025-08-30 06:56:38.026755
Edge,http://110.172.151.102/course/section.php?id=319,Section: Loops - for loop | 2028 OOPS JAVA | SIET - LMS,4,2025-08-30 06:56:36.499034
Edge,http://110.172.151.102/mod/quiz/view.php?id=1252,2028_OOPS_JAVA: for loop - programs 2 | SIET - LMS,4,2025-08-30 06:56:36.050074
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=241776&cmid=1252,for loop - programs 2: Attempt review | SIET - LMS,2,2025-08-30 06:55:05.087299
Edge,http://110.172.151.102/mod/quiz/view.php?id=1247,2028_OOPS_JAVA: while loop Programs | SIET - LMS,5,2025-08-30 06:53:45.008618
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=241298&cmid=1247,while loop Programs: Attempt review | SIET - LMS,2,2025-08-30 06:52:16.935146
Edge,http://110.172.151.102/mod/quiz/view.php?id=1241,2028_OOPS_JAVA: if statements - Programs 2 | SIET - LMS,4,2025-08-30 06:52:02.485645
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=222429&cmid=1241,if statements - Programs 2: Attempt review | SIET - LMS,1,2025-08-30 06:50:48.973562
Edge,http://110.172.151.102/course/section.php?id=317,Section: Conditional Statements | 2028 OOPS JAVA | SIET - LMS,2,2025-08-30 06:50:44.229070
Edge,http://110.172.151.102/mod/quiz/view.php?id=1235,2028_OOPS_JAVA: Operator - Programs | SIET - LMS,2,2025-08-30 06:49:52.705134
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=217728&cmid=1235,Operator - Programs: Attempt review | SIET - LMS,1,2025-08-30 06:48:57.784739
Edge,http://110.172.151.102/course/section.php?id=316,Section: Operators | 2028 OOPS JAVA | SIET - LMS,2,2025-08-30 06:48:50.912119
Edge,http://110.172.151.102/mod/quiz/view.php?id=1234,2028_OOPS_JAVA: Relational and Logical Operators - FTO | SIET - LMS,2,2025-08-30 06:48:48.963133
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=217706&cmid=1234,Relational and Logical Operators - FTO: Attempt review | SIET - LMS,1,2025-08-30 06:48:46.489132
Edge,http://110.172.151.102/mod/quiz/view.php?id=1229,2028_OOPS_JAVA: Arithmetic operations programs | SIET - LMS,2,2025-08-30 06:48:36.043461
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=217597&cmid=1229,Arithmetic operations programs: Attempt review | SIET - LMS,1,2025-08-30 06:48:08.288679
Edge,http://110.172.151.102/mod/quiz/view.php?id=1225,2028_OOPS_JAVA: Input Output Statements - PROGRAMS | SIET - LMS,2,2025-08-30 06:46:30.166233
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=217378&cmid=1225,Input Output Statements - PROGRAMS: Attempt review | SIET - LMS,1,2025-08-30 06:46:14.867601
Edge,http://110.172.151.102/course/section.php?id=315,Section: Variables and Data Types | 2028 OOPS JAVA | SIET - LMS,5,2025-08-30 06:46:09.332209
Edge,http://110.172.151.102/mod/quiz/view.php?id=1224,2028_OOPS_JAVA: formatted output - FTO | SIET - LMS,2,2025-08-30 06:46:06.792085
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=215750&cmid=1224,formatted output - FTO: Attempt review | SIET - LMS,1,2025-08-30 06:46:02.745947
Edge,http://110.172.151.102/mod/quiz/view.php?id=1222,2028_OOPS_JAVA: Input Output statements - Find the output | SIET - LMS,2,2025-08-30 06:45:54.391012
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=215668&cmid=1222,Input Output statements - Find the output: Attempt review | SIET - LMS,1,2025-08-30 06:45:50.070732
Edge,http://110.172.151.102/mod/quiz/view.php?id=1220,2028_OOPS_JAVA: Escape Sequences - Find the Output | SIET - LMS,2,2025-08-30 06:45:36.343676
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=215591&cmid=1220,Escape Sequences - Find the Output: Attempt review | SIET - LMS,1,2025-08-30 06:45:32.806242
Edge,http://110.172.151.102/mod/quiz/view.php?id=1218,2028_OOPS_JAVA: Variables - Naming Conventions | SIET - LMS,2,2025-08-30 06:45:22.626192
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=199472&cmid=1218,Variables - Naming Conventions: Attempt review | SIET - LMS,1,2025-08-30 06:45:17.692594
Edge,http://110.172.151.102/mod/quiz/view.php?id=1214,2028_OOPS_JAVA: Variables and Data Types 1 - QUIZ | SIET - LMS,1,2025-08-30 06:45:02.992589
Edge,http://110.172.151.102/mod/quiz/view.php?id=1211,2028_OOPS_JAVA: Java Intro - Quiz | SIET - LMS,2,2025-08-30 06:44:41.362608
Edge,http://110.172.151.102/mod/quiz/review.php?attempt=189767&cmid=1211,Java Intro - Quiz: Attempt review | SIET - LMS,1,2025-08-30 06:43:56.421529
Edge,http://110.172.151.102/mod/url/view.php?id=1253,2028_OOPS_JAVA: for vs while - which loop - VIDEO | SIET - LMS,1,2025-08-30 06:32:15.780011
Edge,http://110.172.151.102/mod/quiz/summary.php?attempt=241776&cmid=1252,for loop - programs 2: Attempt summary | SIET - LMS,1,2025-08-30 06:31:56.951471
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=3&mdlscrollto=847.7777709960938,for loop - programs 2 (page 4 of 4) | SIET - LMS,1,2025-08-30 06:31:52.883917
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=3&mdlscrollto=646.6666870117188,for loop - programs 2 (page 4 of 4) | SIET - LMS,1,2025-08-30 06:31:30.054988
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=3&mdlscrollto=770,for loop - programs 2 (page 4 of 4) | SIET - LMS,1,2025-08-30 06:30:53.915767
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=3&mdlscrollto=754.4444580078125,for loop - programs 2 (page 4 of 4) | SIET - LMS,1,2025-08-30 06:30:40.836368
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=3,for loop - programs 2 (page 4 of 4) | SIET - LMS,1,2025-08-30 06:29:15.290696
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=2&mdlscrollto=437.7778015136719,for loop - programs 2 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:29:10.657595
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=2,for loop - programs 2 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:27:42.899627
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=1&mdlscrollto=598.888916015625,for loop - programs 2 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:27:33.915152
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=1&mdlscrollto=535.5555419921875,for loop - programs 2 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:26:45.105661
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=1&mdlscrollto=560,for loop - programs 2 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:26:15.989672
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=1&mdlscrollto=593.3333740234375,for loop - programs 2 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:25:32.665426
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=1&mdlscrollto=608.888916015625,for loop - programs 2 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:25:06.478808
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=1&mdlscrollto=475.5555725097656,for loop - programs 2 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:24:28.710907
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&page=1,for loop - programs 2 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:22:53.694741
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&mdlscrollto=425.5555725097656,for loop - programs 2 (page 1 of 4) | SIET - LMS,2,2025-08-30 06:22:47.879294
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&mdlscrollto=687.7777709960938,for loop - programs 2 (page 1 of 4) | SIET - LMS,1,2025-08-30 06:22:22.640226
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&mdlscrollto=537.7777709960938,for loop - programs 2 (page 1 of 4) | SIET - LMS,1,2025-08-30 06:22:04.379245
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&mdlscrollto=541.1111450195312,for loop - programs 2 (page 1 of 4) | SIET - LMS,1,2025-08-30 06:21:48.504879
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&mdlscrollto=374.4444580078125,for loop - programs 2 (page 1 of 4) | SIET - LMS,1,2025-08-30 06:19:33.279979
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252&mdlscrollto=445.5555725097656,for loop - programs 2 (page 1 of 4) | SIET - LMS,1,2025-08-30 06:19:08.617066
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241776&cmid=1252,for loop - programs 2 (page 1 of 4) | SIET - LMS,1,2025-08-30 06:15:50.532079
Edge,http://110.172.151.102/mod/quiz/summary.php?attempt=241735&cmid=1251,for loop - programs 1: Attempt summary | SIET - LMS,1,2025-08-30 06:14:56.549312
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=3&mdlscrollto=585.5555419921875,for loop - programs 1 (page 4 of 4) | SIET - LMS,1,2025-08-30 06:14:49.917650
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=3,for loop - programs 1 (page 4 of 4) | SIET - LMS,1,2025-08-30 06:13:25.445022
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2&mdlscrollto=800,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:13:23.617990
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2&mdlscrollto=633.3333740234375,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:13:13.331883
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2&mdlscrollto=534.4444580078125,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:12:57.646118
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2&mdlscrollto=614.4444580078125,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:12:11.520065
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2&mdlscrollto=553.3333740234375,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:11:39.081951
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2&mdlscrollto=548.888916015625,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:11:10.872803
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2&mdlscrollto=518.888916015625,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:10:13.633496
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=2,for loop - programs 1 (page 3 of 4) | SIET - LMS,1,2025-08-30 06:05:46.686220
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1&mdlscrollto=608.888916015625,for loop - programs 1 (page 2 of 4) | SIET - LMS,5,2025-08-30 06:05:42.067418
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1&mdlscrollto=758.888916015625,for loop - programs 1 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:02:01.495036
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1&mdlscrollto=585.5555419921875,for loop - programs 1 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:01:14.732111
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1&mdlscrollto=658.888916015625,for loop - programs 1 (page 2 of 4) | SIET - LMS,1,2025-08-30 06:00:51.210066
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1&mdlscrollto=544.4444580078125,for loop - programs 1 (page 2 of 4) | SIET - LMS,1,2025-08-30 05:59:55.960155
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1&mdlscrollto=583.3333740234375,for loop - programs 1 (page 2 of 4) | SIET - LMS,1,2025-08-30 05:58:40.167414
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1&mdlscrollto=540,for loop - programs 1 (page 2 of 4) | SIET - LMS,1,2025-08-30 05:57:37.842487
Edge,http://110.172.151.102/mod/quiz/attempt.php?attempt=241735&cmid=1251&page=1,for loop - programs 1 (page 2 of 4) | SIET - LMS,1,2025-08-30 05:53:16.388768
